head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean,donor_token_prob_delta_mean,donor_token_prob_increase_rate_mean,donor_token_logit_delta_mean,donor_token_rank_pre_mean,donor_token_rank_post_mean,donor_token_rank_increased_ratio
L6.H13,50,-0.00020599365234375,0.58,0.02,-0.00328125,1,0.0014034080505371093,0.00014107673705439084,-4.766225814819336e-05,-0.0011694211731290544,-0.003046875,132,132,0.2
L1.H13,50,-0.000205078125,0.64,0.0,-0.005625,1,0.0017032051086425782,7.622848344908562e-05,8.021593093872071e-06,-0.0005272995125376527,-0.001953125,132,132,0.18
L4.H7,50,-0.000203857421875,0.66,0.0,-0.00375,1,0.0017926406860351563,3.876842311001383e-05,8.547306060791016e-07,0.0001851748937838938,-0.000859375,132,132,0.1
L10.H3,50,-0.000203857421875,0.56,0.0,-0.0034375,1,0.001462392807006836,0.00010948805051157251,2.1744966506958007e-05,0.0017376802714925918,0.00046875,132,131,0.22
L1.H8,50,-0.00020233154296875,0.64,0.0,-0.00453125,1,0.001546335220336914,4.691070545959519e-05,6.810426712036133e-06,0.0021024536976835375,0.000546875,132,131,0.2
L3.H5,50,-0.00020111083984375,0.56,0.0,-0.00171875,1,0.0017253589630126954,6.821256414696108e-05,-1.0890960693359375e-05,-0.0005330215343287814,-0.0015625,132,132,0.1
L16.H15,50,-0.0001983642578125,0.62,0.0,-0.00390625,1,0.0013771724700927734,5.193940291064791e-05,1.9953250885009765e-05,0.0014652081570063259,0.000546875,132,131,0.16
L7.H8,50,-0.000196533203125,0.58,0.0,-0.00390625,1,0.0013113021850585938,9.747473945026286e-05,-1.6725063323974609e-06,0.0009210878848767398,0.0,132,131,0.14
L8.H13,50,-0.00019622802734375,0.64,0.0,-0.00453125,1,0.0018645000457763671,7.059281364490744e-05,2.0586252212524414e-05,0.0016136575926354168,-0.000234375,132,132,0.22
L18.H15,50,-0.0001959228515625,0.62,0.0,-0.00390625,1,0.0019269084930419922,3.695825100294314e-05,2.213120460510254e-05,0.000718546903505318,-0.001015625,132,132,0.16
L0.H4,50,-0.00019317626953125,0.72,0.0,-0.00296875,1,0.0014925956726074218,4.146411702095065e-05,7.913112640380859e-06,-1.6935549533035436e-05,-0.0009375,132,132,0.08
L23.H3,50,-0.00019256591796875,0.64,0.0,-0.0046875,1,0.0014435291290283204,3.956456101150252e-05,6.0904026031494145e-06,-0.0003549473451462877,-0.001796875,132,132,0.12
L16.H12,50,-0.000191650390625,0.48,0.0,-0.00171875,1,0.0011341190338134766,0.0002940487055457197,-5.642175674438476e-06,-0.010774533876011558,-0.0115625,132,133,0.16
